noParty,nomParty,listOrder,name,acadTitle,age,occupation,residency
21,Strana maïarskej koalície,60,Ottó Szabó,,35,športovı riadite¾,Povoda
21,Strana maïarskej koalície,61,Ildikó Dúlová,,56,manaérka,Košice - Pereš
21,Strana maïarskej koalície,62,Lívia Cseszkó,,37,asistentka primátora,Torna¾a
21,Strana maïarskej koalície,63,Tünde Neszméri,Mgr.,35,redaktorka,Nová Dedinka
21,Strana maïarskej koalície,64,Tamás Iván,,24,študent,Moldava nad Bodvou
21,Strana maïarskej koalície,65,Michal Brogyányi,,49,podnikate¾,Bratislava - Staré Mesto
21,Strana maïarskej koalície,66,Zoltán Šonko¾,Mgr.,35,pedagóg riadite¾ školy,irany
21,Strana maïarskej koalície,67,Olivér Stercel,,39,vnútornı obchodnı manaér prevádzky,Zlaté Klasy
21,Strana maïarskej koalície,68,Anikó Nagy,Ing.,57,prednostka obecného úradu,Gabèíkovo
21,Strana maïarskej koalície,69,Ildikó Bauer,Mgr.,27,podnikate¾ka,Šamorín
21,Strana maïarskej koalície,70,Gabriel Bárdos,,62,primátor,Šamorín
21,Strana maïarskej koalície,71,Árpád Horváth,,52,primátor,Kolárovo
21,Strana maïarskej koalície,72,Miklós Viola,MUDr.,45,lekár,Kolárovo
21,Strana maïarskej koalície,73,Béla Hajtman,PhDr.,49,riadite¾ školy,Bardoòovo
21,Strana maïarskej koalície,74,Zoltán Környi,,30,pedagóg,Štúrovo
21,Strana maïarskej koalície,75,Dénes Pósa,Ing.,50,technik poiarnej ochrany,Radnovce
21,Strana maïarskej koalície,76,János Marsall,Mgr.,56,riadite¾ gymnázia,Galanta
21,Strana maïarskej koalície,77,Zita Cseri,Bc.,49,starostka,Ve¾ké Ludince
21,Strana maïarskej koalície,78,József Kopasz,,58,starosta,Ve¾ké Trakany
21,Strana maïarskej koalície,79,František Botka,Ing.,58,vedúci mestského kultúrneho strediska,Ša¾a
21,Strana maïarskej koalície,80,Alica Ko¾veková,Ing.,40,stredoškolská uèite¾ka odbornıch predmetov,Lipovník
21,Strana maïarskej koalície,81,Zoltán Marcinkó,Mgr.,31,uèite¾,Belina
21,Strana maïarskej koalície,82,Lıdia Czapová,Bc.,55,starostka,Maovské Vojkovce
21,Strana maïarskej koalície,83,Lóránt Gömöry,Ing.,38,po¾nohospodársky ininier,Vinica
21,Strana maïarskej koalície,84,István Zachariaš,Ing.,63,podpredseda KSK,Moldava nad Bodvou
21,Strana maïarskej koalície,85,Štefan Oravecz,,50,obrábaè kovov,Polina
21,Strana maïarskej koalície,86,Ladislav Gujber,Ing.,58,starosta,Hrubı Šúr
21,Strana maïarskej koalície,87,Ladislav Dudás,Ing.,57,chemickı ininier,Bratislava - Nové Mesto
21,Strana maïarskej koalície,88,Alexander Néveri,Ing.,54,podnikate¾,Ve¾kı Meder
21,Strana maïarskej koalície,89,Marian Soóky,PaedDr.,37,pedagóg,Ve¾kı Meder
21,Strana maïarskej koalície,90,Ernest Tóth,,59,podnikate¾,Ve¾ké Dvorníky
21,Strana maïarskej koalície,91,Lajos Csonka,Ing.,56,riadite¾ spoloènosti,Komárno
21,Strana maïarskej koalície,92,Rozália Szalay,Ing.,56,starostka,Klíska Nemá
21,Strana maïarskej koalície,93,János Bób,Ing.,58,starosta,Zemné
21,Strana maïarskej koalície,94,Gabriel Tóth,,32,elektrotechnik,Ch¾aba
21,Strana maïarskej koalície,95,Zuzana Szamosová,Ing.,59,finanèná špecialistka,Hajnáèka
21,Strana maïarskej koalície,96,Katalin Bózsing,Mgr.,25,právnièka,Ve¾ké Ú¾any
21,Strana maïarskej koalície,97,Zsuzsanna Szarka,Mgr.,48,módna návrhárka,Trstice
21,Strana maïarskej koalície,98,Mária Szuperák,PaedDr.,51,pedagogièka,Krá¾ovskı Chlmec
21,Strana maïarskej koalície,99,Adrián Szaniszló,Mgr.,44,manaér technologickıch zariadení,Plešivec
21,Strana maïarskej koalície,100,Szilárd Somogyi,,46,vedúci redaktor,Dunajská Streda
21,Strana maïarskej koalície,101,Norbert Gábor,,37,vydavate¾ novín,Holice
21,Strana maïarskej koalície,102,Kinga Faklenová,,39,finanèná poradkyòa,Dunajská Streda
21,Strana maïarskej koalície,103,Ladislav Kormos,,42,aktivista,Kamenica nad Hronom
21,Strana maïarskej koalície,104,Henrieta Vargová,Mgr.,29,pedagogièka urnalistka,Šávo¾
21,Strana maïarskej koalície,105,Michal Hangácsi,,57,finanènı agent,Ninı Lánec
21,Strana maïarskej koalície,106,Anikó Korèoková,,41,podnikate¾ka,Kosihy nad Ip¾om
21,Strana maïarskej koalície,107,Péter Óváry,Mgr.,41,stredoškolskı uèite¾,Šamorín
21,Strana maïarskej koalície,108,Gábor Veres,PaedDr.,41,stredoškolskı uèite¾,Šamorín
21,Strana maïarskej koalície,109,János Méry,Mgr.,29,doktorand,Šamorín
21,Strana maïarskej koalície,110,Ferenc Fekete,Ing.,58,podnikate¾,Komárno
21,Strana maïarskej koalície,111,Gergely Finta,Mgr.,29,vychovávate¾,Kravany nad Dunajom
21,Strana maïarskej koalície,112,Péter Nagy,Ing.,38,ekonóm,Nové Zámky
21,Strana maïarskej koalície,113,Mikuláš Csirmaz,Ing.,44,ekonóm,Rimavská Sobota
21,Strana maïarskej koalície,114,Tibor Csenger,Ing.,50,konate¾ spoloènosti,eliezovce
21,Strana maïarskej koalície,115,Ákos Csonka,Mgr.,28,pedagóg,eliezovce
21,Strana maïarskej koalície,116,László Farkas,,61,vedúci hospodárskeho dvora,Leles
21,Strana maïarskej koalície,117,Štefan Horváth,,49,špecializovanı mechanik,Hrhov
21,Strana maïarskej koalície,118,Ladislav Kocsis,,32,ekonóm,Ve¾kı Kamenec
21,Strana maïarskej koalície,119,Éva Bognár,MUDr.,55,lekárka,Dunajská Streda
21,Strana maïarskej koalície,120,Zoltán Hájos,JUDr.,48,primátor advokát,Dunajská Streda
21,Strana maïarskej koalície,121,Zoltán Novota,,39,tréner,Dunajská Streda
21,Strana maïarskej koalície,122,Peter Ertl,,46,vedúci supermarketu,Komárno
21,Strana maïarskej koalície,123,Mikuláš Szalai,,58,prevádzkár,Chotín
21,Strana maïarskej koalície,124,Tibor Dobai,Ing.,36,ekonomickı riadite¾,Komoèa
21,Strana maïarskej koalície,125,Zoltán Bán,Ing.,62,elektroininier,Rimavská Sobota
21,Strana maïarskej koalície,126,Attila Takács,PaedDr. PhDr.,46,riadite¾,Sládkovièovo
21,Strana maïarskej koalície,127,Eugen Wirth,Ing.,52,manaér,Levice
21,Strana maïarskej koalície,128,Viktória Leco Bajzák,PaedDr.,30,pedagogièka,Ve¾ké Trakany
21,Strana maïarskej koalície,129,Pavel Élesztõs,Prof. Ing. CSc.,67,univerzitnı profesor,Šamorín
21,Strana maïarskej koalície,130,Tibor Pogány,Ing.,60,elektroininier,Šamorín
21,Strana maïarskej koalície,131,Tomáš Lakatoš,,35,viazanı finanènı agent,Dunajská Streda
21,Strana maïarskej koalície,132,Mária Czuczor,,62,starostka,Andovce
21,Strana maïarskej koalície,133,Enikõ Mag Fodor,,27,referentka,Husiná
21,Strana maïarskej koalície,134,Tamás Zupko,,36,manaér,Vozokany
21,Strana maïarskej koalície,135,Zoltán Oros,,57,optometrista,Šahy
21,Strana maïarskej koalície,136,Michal Tóth,,54,športovı manaér,Nové Zámky
21,Strana maïarskej koalície,137,Július Agócs,,52,starosta,Gemerskı Jablonec
21,Strana maïarskej koalície,138,Magdaléna Hrbácsek,PaedDr. Phd.,48,vysokoškolská pedagogièka,Ve¾ká Maèa
21,Strana maïarskej koalície,139,Attila Farkas,Mgr.,30,terénny sociálny pracovník,Ke
21,Strana maïarskej koalície,140,Juraj Gulyás,Ing.,56,konate¾ spoloènosti,Dubník
21,Strana maïarskej koalície,141,Zoltán Urbán,Bc.,30,podnikate¾,Levice
21,Strana maïarskej koalície,142,Géza Szimkó,,49,súkromnı podnikate¾,Krá¾ovskı Chlmec
21,Strana maïarskej koalície,143,Ferdinand Szalay,,66,strojnı technik,Váhovce
21,Strana maïarskej koalície,144,Attila Zsapka,Ing.,47,hudobník,Dvory nad itavou
21,Strana maïarskej koalície,145,Imre Vadkerti,,40,spevák,Kolárovo
21,Strana maïarskej koalície,146,Iván Fenes,Bc.,48,primátor,Gabèíkovo
21,Strana maïarskej koalície,147,Béla Hrubík,,51,elektrotechnik,Vinica
21,Strana maïarskej koalície,148,László Miklós,Dr.h.c. prof. RNDr. DrSc.,67,univerzitnı profesor,Kyselica
21,Strana maïarskej koalície,149,Edit Bauer,Ing. CSc.,69,ekonómka sociologièka,Šamorín
21,Strana maïarskej koalície,150,Béla Halász,Ing.,38,stavebnı ininier,Kolárovo
22,Priama demokracia,1,Mária Ritomská,JUDr.,56,poslankyòa NR SR,Bratislava - Nové Mesto
22,Priama demokracia,2,Robert Beòo,Mgr.,53,podnikate¾,Modra
22,Priama demokracia,3,Pavol Krišpinskı,,47,podnikate¾,Belá - Dulice
22,Priama demokracia,4,Eva Lajèiaková,Mgr.,55,ekonómka,ilina
22,Priama demokracia,5,Emília Uhláriková,PaedDr.,58,pedagogièka,Banská Bystrica
22,Priama demokracia,6,Jozef Šolc,Ing.,57,stavebnı ininier obèiansky aktivista,Bratislava - Staré Mesto
22,Priama demokracia,7,Gabriel Karácsony,Ing.,69,opatrovate¾,Bratislava - Rusovce
22,Priama demokracia,8,Ondrej Urban,MUDr.,59,sociálny antropológ,Banská Bystrica
22,Priama demokracia,9,Peter Lipták,MUDr.,56,lekár protikorupènı aktivista,Bratislava - Nové Mesto
22,Priama demokracia,10,Milan Kicka,Ing.,56,ivnostník obchodnı zástupca,Sobrance
22,Priama demokracia,11,Milan Hrtan,,47,podnikate¾,Bardejov
22,Priama demokracia,12,Gabriela Závacká,JUDr.,38,asistentka poslankyne NR SR,Košice - Barca
22,Priama demokracia,13,Marek Balá,,57,dôchodca,Handlová
22,Priama demokracia,14,Miroslav Seèany,,39,revízny technik,Bratislava - Petralka
22,Priama demokracia,15,Patrik Bujna,,43,riadite¾ rádia WOW,Ludanice
22,Priama demokracia,16,Milan Tomkuliak,JUDr.,58,právnik,Krivá
22,Priama demokracia,17,Milan Lajèiak,,61,konate¾ spoloènosti,ilina
22,Priama demokracia,18,Alena Kolumberová,,50,nezamestnaná,Poprad
22,Priama demokracia,19,Igor Jureèka,Ing.,45,programátor,Ratková
22,Priama demokracia,20,Lenka Kapustová,,28,matka na materskej dovolenke,Topo¾èany
22,Priama demokracia,21,Darina Halušková,Mgr.,58,nezamestnaná,Èadca
22,Priama demokracia,22,Elena Mozolová,Ing.,58,stavebná ininierka,Poprad
22,Priama demokracia,23,Viliam Mokráò,Ing.,58,stavebnı ininier,Nitra
22,Priama demokracia,24,Vladimír Lauš,JUDr.,58,invalidnı dôchodca,Bratislava - Karlova Ves
22,Priama demokracia,25,Monika Pirovits,,48,úètovníèka,Bratislava - Petralka
22,Priama demokracia,26,¼udmila Klimková,,42,manaérka,Lukavica
22,Priama demokracia,27,Vladislav Cocu¾a,Ing.,61,manaér,Bardejov
22,Priama demokracia,28,Richard Laktiš,,41,technik,Zlaté Moravce
22,Priama demokracia,29,Jana Lachkovièová,,51,vırobná pracovníèka,Bratislava - Petralka
22,Priama demokracia,30,Alena Laborecká,PhDr. Mgr.,54,sociálna pracovníèka,Trenèín
22,Priama demokracia,31,Peter Sihelskı,,35,prevádzkovı elektrikár,Kokava nad Rimavicou
22,Priama demokracia,32,Katarína Blahovcová,,37,opatrovate¾ka,Bratislava - Rusovce
22,Priama demokracia,33,Marián Funtík,Ing.,56,technik,ilina
22,Priama demokracia,34,Miroslav Zako,Bc.,39,technik,Zlaté Moravce
22,Priama demokracia,35,Ivan Marko,Ing.,54,obchodnı riadite¾,Zvolen
22,Priama demokracia,36,Renáta Minová,Ing.,51,obèianska aktivistka,Bratislava - Staré Mesto
22,Priama demokracia,37,Vladimír Neumann,,53,ivnostník obèiansky aktivista,Pezinok
22,Priama demokracia,38,Peter Britka,,45,ivnostník,Levice
22,Priama demokracia,39,Dagmar Kahúnová,JUDr.,57,ivnostníèka,Bratislava - Dúbravka
22,Priama demokracia,40,David Sulík,Ing.,46,ekonóm,Malinovo
22,Priama demokracia,41,Milan Brachòák,Ing.,58,strojnı ininier,Bratislava - Petralka
22,Priama demokracia,42,Janka Mokranová,Mgr.,42,uèite¾ka,Topo¾èany
22,Priama demokracia,43,Emil Zako,,33,predajca,Zlaté Moravce
22,Priama demokracia,44,Iveta Roïomová,,51,nezamestnaná,Bratislava - Devínska Nová Ves
22,Priama demokracia,45,Ruena Halajèiková,Mgr.,42,uèite¾ka,Prešov
22,Priama demokracia,46,Viktor Macanga,,45,programátor,Bratislava - Ruinov
22,Priama demokracia,47,Martin Rojèek,Mgr.,31,obchodno-technickı zástupca,ilina
22,Priama demokracia,48,Alena Pivovarèiová,PhDr.,58,nezamestnaná,Tisovec
22,Priama demokracia,49,Martin Krenickı,Mgr.,43,matematik,Ïaèov
22,Priama demokracia,50,Dušan Zachar,Ing.,51,operátor velína,Martin
22,Priama demokracia,51,Katarína Petrusová,Ing.,58,štátna zamestnankyòa,Luèenec
22,Priama demokracia,52,Beata Šolcová,,55,obchodná zástupkyòa,Bratislava - Staré Mesto
22,Priama demokracia,53,Roman Bukovı,,35,operátor CNC strojov,Martin
22,Priama demokracia,54,František Grúlik,JUDr.,66,dôchodca,Ilava
22,Priama demokracia,55,Sandra Mihalecová,,25,ivnostníèka aktivistka ZP,Bratislava - Staré Mesto
22,Priama demokracia,56,Milan Hrtan,,28,stavebnı technik,Vaniškovce
22,Priama demokracia,57,Mária Chorvátová,Ing.,57,nezamestnaná,Opatovce
22,Priama demokracia,58,Ivan Herda,,45,ivnostník,Tovarníky
22,Priama demokracia,59,Marcel Harnièár,Mgr.,36,technik,Prešov
22,Priama demokracia,60,Juraj Chlebík,,49,nezamestnanı,Trenèín
22,Priama demokracia,61,Roman Zágora,,43,elektrotechnik,Púchov
22,Priama demokracia,62,Milan Janek,,52,ivnostník,Dolnı Kubín
22,Priama demokracia,63,Iveta Šteffeková,JUDr.,55,advokátka,Bratislava - Podunajské Biskupice
22,Priama demokracia,64,Miroslav Zeman,Ing.,29,nezamestnanı,Bratislava - Ruinov
22,Priama demokracia,65,Alojz Hanèin,Ing.,47,riadite¾ spoloènosti,eliezovce
22,Priama demokracia,66,Gabriela Czaniková,,55,uèite¾ka MŠ,Nové Zámky
22,Priama demokracia,67,Anton Teleki,Bc.,38,pedagóg,Komárno
22,Priama demokracia,68,Matilda Mašlanková,Mgr.,49,opatrovate¾ka,Sereï
22,Priama demokracia,69,Mária Reptová,,56,správkyòa registratúry,Košice - Sídlisko KVP
22,Priama demokracia,70,Miroslav Gráner,Ing.,61,nezamestnanı,emberovce
22,Priama demokracia,71,Peter Müller,,40,stavebnı technik,Zborov
22,Priama demokracia,72,¼ubica Mikušová,,51,administratívna pracovníèka,Bratislava - Petralka
22,Priama demokracia,73,Boris Karácsony,,34,podnikate¾,Bratislava - Rusovce
22,Priama demokracia,74,Terézia Rujáková,Mgr.,54,ivnostníèka,¼ubiša
22,Priama demokracia,75,Július Šárközi,,58,rómsky aktivista,Luèenec
22,Priama demokracia,76,Anna Ihnatcová,Ing.,56,sociálna pracovníèka,Humenné
22,Priama demokracia,77,Ivan Murza,JUDr.,57,vısluhovı dôchodca,Gemerská Poloma
22,Priama demokracia,78,Vlasta Zajacová,MUDr.,54,zubná lekárka,Košice - Dargovskıch hrdinov
22,Priama demokracia,79,Ivana Holenová,Ing.,41,ivnostníèka v umeleckej vırobe,Turzovka
22,Priama demokracia,80,¼ubica Tirpáková,Mgr.,39,mediátorka poradkyòa,Košice - Sídlisko ahanovce
22,Priama demokracia,81,Juraj Trstenskı,,44,ivnostník novinár,Poniky
22,Priama demokracia,82,Gabriela Olejníková,Mgr.,57,ivnostníèka opatrovate¾ka,Peèovská Nová Ves
22,Priama demokracia,83,Katarína Balogová,Mgr.,35,uèite¾ka mediátorka,Michalovce
22,Priama demokracia,84,Barbora Karácsony,,25,zdravotná sestra,Prievidza
22,Priama demokracia,85,Alena Horòáková,Bc.,47,koordinátorka aktivít v obci,Palín
22,Priama demokracia,86,Ján Bošanskı,,61,publicista,Bratislava - Staré Mesto
22,Priama demokracia,87,Attila Lukáè,Mgr.,55,nezamestnanı poslanec obecného zastupite¾stva,Vojany
22,Priama demokracia,88,Ján Varga,Ing.,67,dôchodca,Vyšná Rybnica
22,Priama demokracia,89,Juraj Libera,DiS.art.,57,uèite¾ hudby dirigent orchestra,Michalovce
22,Priama demokracia,90,Eva Barnová,,54,invalidná dôchodkyòa,Spišské Tomášovce
22,Priama demokracia,91,Zuzana Oèenášová,,37,predavaèka,Bratislava - Karlova Ves
22,Priama demokracia,92,Silvia Saremaslaniová,Ing.,37,vodièka,Brvnište
22,Priama demokracia,93,Jurij Martynov,,32,kuchár,Bratislava - Karlova Ves
22,Priama demokracia,94,Tomáš Šošovec,,32,podnikate¾,Ruomberok
22,Priama demokracia,95,Jaroslav Lašut,Ing.,66,dôchodca ivnostník,Košice - Západ
22,Priama demokracia,96,Jozef Fura,,50,invalidnı dôchodca,Jatov
22,Priama demokracia,97,František Pos,,51,vedúci pekár,Pozdišovce
22,Priama demokracia,98,Peter Ivan,Ing.,27,doktorand,Levice
22,Priama demokracia,99,Zsolt Tárnok,MVDr.,55,veterinárny lekár,Humenné
22,Priama demokracia,100,Eva Copáková,Mgr.,54,mediátorka mierová aktivistka,Michalovce
22,Priama demokracia,101,Jana Balogová,,44,poštová úradníèka,Krásnovce
22,Priama demokracia,102,Tibor Révay,Ing.,52,stavebnı technik,Ve¾ká Èausa
23,Sloboda a solidarita,1,Richard Sulík,Ing.,48,poslanec Európskeho parlamentu,Bratislava - Staré Mesto
23,Sloboda a solidarita,2,¼ubomír Galko,Mgr.,48,poslanec NR SR,Stupava
23,Sloboda a solidarita,3,Jana Kiššová,Ing.,41,poslankyòa NR SR,Bratislava - Staré Mesto
23,Sloboda a solidarita,4,Jozef Mihál,RNDr.,50,poslanec NR SR,Slovenskı Grob
23,Sloboda a solidarita,5,Eugen Jurzyca,Ing.,58,poslanec NR SR,Bratislava - Petralka
23,Sloboda a solidarita,6,Jozef Rajtár,Dip Mgmt,39,podnikate¾,Bratislava - Nové Mesto
23,Sloboda a solidarita,7,Lucia Nicholsonová,,39,poslankyòa NR SR,Bratislava - Staré Mesto
23,Sloboda a solidarita,8,Martin Poliaèik,Mgr.,35,poslanec NR SR,Bratislava - Nové Mesto
23,Sloboda a solidarita,9,Karol Galek,RNDr. MSc.,36,energetik,Bratislava - Petralka
23,Sloboda a solidarita,10,Martin Klus,Doc. PhDr. PhD. MBA,35,vysokoškolskı pedagóg,Banská Bystrica
23,Sloboda a solidarita,11,Alojz Baránik,JUDr.,61,advokát,Lakšárska Nová Ves
23,Sloboda a solidarita,12,Natália Blahová,Mgr.,42,sociálna poradkyòa,Zavar
23,Sloboda a solidarita,13,Juraj Droba,Mgr. MBA M.A.,44,poslanec NR SR,Bratislava - Ruinov
23,Sloboda a solidarita,14,Renata Kašèáková,Mgr.,50,projektová manaérka,Trenèín
23,Sloboda a solidarita,15,Peter Osuskı,MUDr. CSc.,62,lekár pedagóg,Bratislava - Staré Mesto
23,Sloboda a solidarita,16,Miroslav Ivan,Ing.,49,vıkonnı riadite¾,Banská Bystrica
23,Sloboda a solidarita,17,Anna Zemanová,RNDr.,56,SZÈO a poslankyòa Z BSK,Bratislava - Vajnory
23,Sloboda a solidarita,18,Branislav Gröhling,Mgr.,41,podnikate¾,Bratislava - Staré Mesto
23,Sloboda a solidarita,19,Milan Laurenèík,Ing.,57,starosta,Terchová
23,Sloboda a solidarita,20,Ondrej Dostál,Mgr.,44,právnik sociológ,Bratislava - Staré Mesto
23,Sloboda a solidarita,21,Vladimír Sloboda,Ing.,36,manaér,Bratislava - Ruinov
23,Sloboda a solidarita,22,Jana Cigániková,Mgr.,32,zriaïovate¾ka detskıch jaslí a škôlok,Bratislava - Karlova Ves
23,Sloboda a solidarita,23,Radoslav Pavelka,Bc.,42,konate¾ spoloènosti,Nitra
23,Sloboda a solidarita,24,Michal Bróska,Mgr.,35,manaér,Svätı Jur
23,Sloboda a solidarita,25,Marián Viskupiè,RNDr. Ing.,38,riadite¾ popredajnıch sluieb,Šúrovce
23,Sloboda a solidarita,26,Jakub Nedoba,Mgr.,27,predseda Mladıch liberálov,Senica
23,Sloboda a solidarita,27,¼uboš Samák,,54,konate¾,Skalka nad Váhom
23,Sloboda a solidarita,28,Stanislav Foøt,Ing. Mgr.,38,LGBTI právnik,Martin
23,Sloboda a solidarita,29,Pavol Kubiš,,51,SZÈO,Bratislava - Podunajské Biskupice
23,Sloboda a solidarita,30,Ivan Kuhn,Bc. MA,49,analytik,Roòava
23,Sloboda a solidarita,31,Miroslav iak,Ing.,28,športovı arbiter,Prievidza
23,Sloboda a solidarita,32,Vladimír Halaj,Mgr.,55,konate¾,Luèenec
23,Sloboda a solidarita,33,Anna Pa¾ovová,Mgr.,51,konzultantka,Zvolen
23,Sloboda a solidarita,34,Iveta Pospíšilová,PhDr.,52,vedúca sestra oddelenia paliatívnej starostlivosti,Povaská Bystrica
23,Sloboda a solidarita,35,Andrej Buday,Ing.,64,ivnostník,Prešov
23,Sloboda a solidarita,36,Michal Uherèík,Ing.,35,konzultant pre priemysel a logistiku,Martin
23,Sloboda a solidarita,37,Juraj Blusk,Ing.,37,súkromnı podnikate¾,Kostolište
23,Sloboda a solidarita,38,Jozef Pajer,JUDr.,48,advokát,Èadca
23,Sloboda a solidarita,39,¼udovít Beko,Ing.,35,projektant,Ruomberok
23,Sloboda a solidarita,40,Ján Rudolf,Ing. PhD.,38,vysokoškolskı uèite¾,Ve¾ké Ú¾any
23,Sloboda a solidarita,41,Marek Juro,Mgr.,41,manaér,Humenné
23,Sloboda a solidarita,42,Antónia Mikulíková,JUDr.,43,mediátorka podnikate¾ka,Dojè
23,Sloboda a solidarita,43,Monika Kozelová,Mgr.,54,dramaturgièka,Bratislava - Dúbravka
23,Sloboda a solidarita,44,Pavol Líška,Ing.,43,manaér,Myjava
23,Sloboda a solidarita,45,Peter Cmorej,Mgr. Ing.,32,finanènı analytik,Bratislava - Petralka
23,Sloboda a solidarita,46,Martin Šušol,,37,realitnı maklér,Pezinok
23,Sloboda a solidarita,47,Milan Blaho,,39,súkromnı podnikate¾,Banská Bystrica
23,Sloboda a solidarita,48,Jarmila Tesková,Mgr.,49,riadite¾ka školy,Povaská Bystrica
23,Sloboda a solidarita,49,Peter Jurèo,Ing.,42,riadite¾ spoloènosti,Liptovskı Mikuláš
23,Sloboda a solidarita,50,Ladislav Matejka,Ing.,33,stavebnı technik,Trenèín
23,Sloboda a solidarita,51,Lukáš Ranik,Ing.,27,doktorand,Púchov
23,Sloboda a solidarita,52,Juraj Jevin,Ing.,29,manaér prípravy a realizácie,Pusté Èemerné
23,Sloboda a solidarita,53,Tomáš Galo,Ing.,40,obchodník,Bratislava - Vrakuòa
23,Sloboda a solidarita,54,Boris Kaèáni,Ing.,51,stavebnı ininier,Bratislava - Záhorská Bystrica
23,Sloboda a solidarita,55,Vladimír Poruban,Ing.,34,projektovı manaér podnikate¾,Trenèín
23,Sloboda a solidarita,56,Alexandra Bernáthová,Ing.,42,podnikate¾ka,Lehota
23,Sloboda a solidarita,57,Zaher Mahmoud,MUDr.,57,lekár,Luèenec
23,Sloboda a solidarita,58,Zlata Holubová,Ing.,60,predsedníèka po¾nohospodárskeho drustva,Blatnica
23,Sloboda a solidarita,59,¼udmila Zajacová,RNDr. CSc.,66,dôchodkyòa,Bratislava - Ruinov
23,Sloboda a solidarita,60,Polat Elalmis,,26,podnikate¾,Bratislava - Petralka
23,Sloboda a solidarita,61,Soòa Tchirová,JUDr.,40,právnièka,Svidník
23,Sloboda a solidarita,62,Mária Urbanová,,56,prenajímate¾ka,Banská Bystrica
23,Sloboda a solidarita,63,Roman Hudík,Ing.,40,technik,Bernolákovo
